Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
GUFL,2026-03-23,605.0,613.0,593.0,600.0,-0.83,32737.0,644.0,460.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,2026-03-22,602.0,610.0,595.0,605.0,0.5,58335.0,644.0,460.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVL,2026-03-23,515.0,526.0,515.0,526.0,2.14,127195.0,662.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVL,2026-03-22,515.0,520.0,511.0,517.5,0.49,114311.0,662.0,424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,2026-03-23,11.68,11.8,11.67,11.69,0.09,7600.0,12.21,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8020,2026-03-22,11.45,11.91,11.45,11.9,3.93,31480.0,12.21,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,2026-03-23,980.0,980.0,952.0,970.0,-1.02,21547.0,1469.8,875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,2026-03-22,961.0,974.1,945.0,971.5,1.09,24777.0,1469.8,875.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBL,2026-03-23,235.0,237.0,228.6,232.0,-1.28,285064.0,261.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBL,2026-03-22,230.3,237.0,229.0,234.2,1.69,568194.0,261.0,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,2026-03-23,270.3,270.3,259.2,264.0,-2.33,1070651.0,274.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,2026-03-22,255.0,274.0,250.2,265.0,3.92,2729307.0,274.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDL,2026-03-23,1220.0,1240.4,1210.0,1239.0,1.56,158313.0,1556.1,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDL,2026-03-22,1218.9,1220.0,1201.0,1215.5,-0.28,129587.0,1556.1,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEI,2026-03-23,564.5,573.9,560.0,569.8,0.94,13637.0,654.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEI,2026-03-22,552.0,576.0,552.0,576.0,4.35,29229.0,654.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIP,2026-03-23,333.0,337.9,324.6,331.1,-0.57,2155.0,414.7,293.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEIP,2026-03-22,329.4,338.6,316.6,338.6,2.79,12629.0,414.7,293.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,2026-03-23,176.4,197.6,176.4,197.6,12.02,250.0,197.6,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,2026-03-22,166.5,179.7,166.5,179.7,7.93,300.0,179.7,101.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,2026-03-23,388.6,388.6,373.0,379.1,-2.44,112500.0,545.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,2026-03-22,396.1,396.1,379.3,381.0,-3.81,139087.0,545.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCL,2026-03-23,300.0,301.2,293.1,296.6,-1.13,284958.0,340.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCL,2026-03-22,301.0,304.5,296.1,298.9,-0.7,583067.0,340.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCLP,2026-03-23,225.0,225.0,218.7,221.0,-1.78,854117.0,239.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIDCLP,2026-03-22,229.0,229.0,219.0,224.0,-2.18,1290560.0,239.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,2026-03-23,950.0,969.0,940.1,958.0,0.84,15172.0,1264.0,252.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,2026-03-22,970.0,985.0,950.7,962.0,-0.82,15667.0,1264.0,252.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLBSL,2026-03-23,989.5,998.0,970.0,987.0,-0.25,17932.0,1100.0,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLBSL,2026-03-22,960.0,998.9,955.2,970.1,1.05,14686.0,1100.0,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLI,2026-03-23,412.0,412.9,398.0,404.9,-1.72,160317.0,464.0,354.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLI,2026-03-22,398.0,409.2,397.0,409.0,2.76,302510.0,464.0,354.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLICF,2026-03-23,9.35,9.91,9.35,9.91,5.99,5630.0,10.55,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLICF,2026-03-22,9.28,9.64,9.28,9.45,1.83,3420.0,10.55,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,2026-03-23,520.0,525.0,512.0,522.0,0.38,564569.0,711.0,411.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,2026-03-22,520.0,520.0,509.0,513.9,-1.17,476637.0,711.0,411.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRL,2026-03-23,928.0,928.0,895.0,905.0,-2.48,157192.0,1139.9,762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRL,2026-03-22,887.9,920.0,887.9,910.0,2.49,261691.0,1139.9,762.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,2026-03-23,299.0,300.3,291.0,294.9,-1.37,263231.0,312.1,204.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,2026-03-22,305.0,311.0,295.0,299.0,-1.97,887634.0,312.1,204.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFC,2026-03-23,691.0,695.0,681.1,689.9,-0.16,26720.0,730.9,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFC,2026-03-22,687.0,690.0,676.2,687.0,0.0,32298.0,730.9,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD83,2026-03-23,1100.0,1100.0,1100.0,1100.0,0.0,190.0,1368.9,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD83,2026-03-22,1115.0,1115.0,1115.0,1115.0,0.0,570.0,1368.9,1113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD88,2026-03-23,1152.0,1155.0,1138.1,1155.0,0.26,125.0,1216.0,1044.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD88,2026-03-22,1159.0,1159.0,1142.0,1142.0,-1.47,75.0,1216.0,1044.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,2026-03-23,498.0,498.0,485.0,492.0,-1.2,55743.0,600.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,2026-03-22,470.0,494.0,470.0,493.0,4.89,94034.0,600.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IHL,2026-03-23,534.0,534.0,523.5,524.0,-1.87,7369.0,718.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IHL,2026-03-22,531.0,531.0,521.3,524.0,-1.32,20607.0,718.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILBS,2026-03-23,1018.0,1090.0,1018.0,1080.0,6.09,25407.0,1311.0,795.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILBS,2026-03-22,955.0,1050.0,955.0,1038.0,8.69,44498.0,1311.0,795.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILI,2026-03-23,483.0,483.0,470.0,477.0,-1.24,57744.0,500.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ILI,2026-03-22,466.0,483.0,465.0,480.0,3.0,112150.0,500.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBBL,2026-03-23,390.0,393.7,381.3,390.0,0.0,296498.0,413.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBBL,2026-03-22,378.0,395.0,378.0,389.8,3.12,488161.0,413.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBLB,2026-03-23,1435.0,1439.9,1404.0,1410.1,-1.74,8305.0,1644.0,1270.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBLB,2026-03-22,1379.0,1425.9,1379.0,1416.0,2.68,22181.0,1644.0,1270.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFL,2026-03-23,474.0,474.0,459.0,464.0,-2.11,24881.0,558.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFL,2026-03-22,464.0,470.0,458.0,470.0,1.29,53839.0,558.0,395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JHAPA,2026-03-23,1417.0,1442.0,1397.0,1439.0,1.55,15857.0,1749.0,293.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JHAPA,2026-03-22,1445.3,1500.0,1388.7,1417.0,-1.96,18953.0,1749.0,293.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOSHI,2026-03-23,322.0,324.0,312.1,320.0,-0.62,107335.0,487.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOSHI,2026-03-22,330.0,330.0,315.0,320.9,-2.76,115825.0,487.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSLBB,2026-03-23,1280.0,1303.0,1229.2,1252.0,-2.19,2300.0,1535.8,1059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSLBB,2026-03-22,1205.0,1285.0,1200.0,1280.0,6.22,3633.0,1535.8,1059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBL,2026-03-23,247.0,247.0,238.0,246.4,-0.24,2768109.0,247.0,175.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBL,2026-03-22,236.6,245.8,235.0,243.2,2.79,3546853.0,245.8,175.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBLD89,2026-03-23,1269.9,1346.0,1269.9,1346.0,5.99,40.0,1346.0,1162.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,2026-03-23,1725.0,1730.0,1700.1,1729.0,0.23,345.0,2579.0,1618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,2026-03-22,1733.6,1767.0,1701.0,1711.3,-1.29,1204.0,2625.0,1618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDBY,2026-03-23,10.47,10.68,10.22,10.3,-1.62,206200.0,10.68,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDBY,2026-03-22,10.3,10.68,10.25,10.68,3.69,80050.0,10.68,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,2026-03-23,920.0,933.3,910.0,912.0,-0.87,3905.0,1212.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,2026-03-22,914.5,925.0,882.2,915.0,0.05,7595.0,1212.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEF,2026-03-23,9.71,10.0,9.71,10.0,2.99,47610.0,10.42,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEF,2026-03-22,9.9,9.9,9.7,9.89,-0.1,133977.0,10.42,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKHC,2026-03-23,293.0,294.0,287.4,293.0,0.0,164316.0,475.9,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKHC,2026-03-22,298.0,299.0,289.0,292.3,-1.91,352118.0,475.9,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMCDB,2026-03-23,1021.9,1021.9,990.0,993.0,-2.83,7148.0,1223.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMCDB,2026-03-22,975.0,1012.0,965.1,1001.9,2.76,21930.0,1223.0,893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPCL,2026-03-23,545.0,549.7,535.0,542.0,-0.55,77788.0,711.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPCL,2026-03-22,554.0,554.0,544.0,545.0,-1.62,86572.0,711.0,491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSBBL,2026-03-23,520.0,520.0,499.1,507.0,-2.5,101213.0,588.0,404.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSBBL,2026-03-22,504.0,511.0,496.0,509.9,1.17,215996.0,588.0,404.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSY,2026-03-23,9.72,9.93,9.72,9.75,0.31,2524.0,10.51,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSY,2026-03-22,9.62,10.0,9.62,9.9,2.91,14100.0,10.51,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBL,2026-03-23,528.0,535.0,516.1,525.0,-0.57,158252.0,646.3,376.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBL,2026-03-22,522.9,535.0,518.6,528.0,0.98,351509.0,646.3,376.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBLD89,2026-03-23,1320.0,1343.0,1320.0,1343.0,1.74,370.0,1346.0,1150.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBLD89,2026-03-22,1250.0,1309.0,1250.0,1309.0,4.72,380.0,1346.0,1150.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEC,2026-03-23,261.0,271.0,256.1,268.0,2.68,666595.0,275.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEC,2026-03-22,265.4,269.0,255.0,261.0,-1.66,1182568.0,275.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICN,2026-03-23,895.0,904.9,882.2,885.0,-1.12,48704.0,1052.0,773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICN,2026-03-22,883.0,904.0,883.0,896.0,1.47,149258.0,1052.0,773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLBS,2026-03-23,1065.0,1065.0,1020.0,1048.9,-1.51,3585.0,1300.5,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLBS,2026-03-22,1023.0,1081.9,1022.9,1059.0,3.52,7677.0,1300.5,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-03-23,239.5,239.5,229.5,237.0,-1.04,384398.0,252.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSL,2026-03-22,235.0,239.5,231.0,237.0,0.85,507275.0,252.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUK,2026-03-23,10.0,10.1,9.9,10.0,0.0,3700.0,11.97,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUK,2026-03-22,9.81,10.0,9.81,10.0,1.94,4450.0,11.97,8.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,2026-03-23,9.85,10.09,9.85,10.0,1.52,21501.0,11.45,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,2026-03-22,10.0,10.05,9.87,9.9,-1.0,18205.0,11.45,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,2026-03-23,740.0,755.8,737.0,753.0,1.76,19682.0,927.0,317.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,2026-03-22,756.0,763.0,747.0,747.1,-1.18,15905.0,927.0,317.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAKAR,2026-03-23,545.0,555.6,538.0,538.0,-1.28,14400.0,802.0,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAKAR,2026-03-22,550.0,551.0,543.2,547.0,-0.55,16609.0,802.0,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANDU,2026-03-23,844.0,860.0,835.2,860.0,1.9,9435.0,970.0,766.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANDU,2026-03-22,832.1,843.0,822.2,835.0,0.35,6077.0,970.0,766.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATRI,2026-03-23,1020.0,1028.9,1010.0,1020.0,0.0,1623.0,1347.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATRI,2026-03-22,1008.0,1048.5,990.1,1029.9,2.17,8713.0,1347.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBJC,2026-03-23,321.0,330.5,313.3,330.3,2.9,285076.0,371.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBJC,2026-03-22,322.9,325.0,312.0,320.0,-0.9,164848.0,371.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBL,2026-03-23,272.0,282.9,265.1,273.0,0.37,406144.0,282.9,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBL,2026-03-22,271.9,280.0,264.0,276.0,1.51,957510.0,280.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBLEF,2026-03-23,10.45,10.7,10.3,10.3,-1.44,250411.0,10.7,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBLEF,2026-03-22,10.33,10.53,10.33,10.41,0.77,26750.0,10.69,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,2026-03-23,424.0,430.0,417.4,420.0,-0.94,13781.0,641.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,2026-03-22,434.4,434.4,421.5,427.0,-1.7,10822.0,641.0,392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDB,2026-03-23,663.4,669.0,655.0,659.0,-0.66,22114.0,729.7,530.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDB,2026-03-22,675.0,675.0,663.0,666.0,-1.33,49542.0,729.7,530.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEHL,2026-03-23,472.0,519.0,466.1,519.0,9.96,41634.0,580.0,372.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEHL,2026-03-22,488.0,488.0,464.0,472.0,-3.28,42956.0,582.0,372.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEL,2026-03-23,305.0,305.0,299.0,304.0,-0.33,39974.0,350.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEL,2026-03-22,311.0,311.0,300.0,302.1,-2.86,82554.0,350.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEN,2026-03-23,642.6,642.6,622.1,625.2,-2.71,54430.0,683.4,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEN,2026-03-22,639.5,647.6,623.1,630.0,-1.49,82732.0,683.4,535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERO,2026-03-23,810.9,860.0,785.0,860.0,6.06,57292.0,1000.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERO,2026-03-22,759.9,802.0,756.0,795.0,4.62,62352.0,1000.0,668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFIL,2026-03-23,851.9,900.0,838.0,879.0,3.18,183648.0,918.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFIL,2026-03-22,838.0,861.2,838.0,851.9,1.66,332480.0,918.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFLD85,2026-03-23,1141.0,1141.0,1141.0,1141.0,0.0,25.0,1201.0,1051.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHCL,2026-03-23,394.0,394.0,384.1,388.6,-1.37,22206.0,546.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHCL,2026-03-22,393.2,398.0,390.0,394.0,0.2,30515.0,550.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,2026-03-23,554.8,555.5,545.1,548.7,-1.1,33951.0,738.7,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHL,2026-03-22,563.0,572.0,552.0,554.8,-1.46,61723.0,751.0,445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHNL,2026-03-23,313.0,314.0,306.0,312.0,-0.32,93465.0,324.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHNL,2026-03-22,322.0,324.0,304.6,317.9,-1.27,147712.0,324.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKCL,2026-03-23,1450.0,1450.0,1411.1,1417.0,-2.28,5913.0,1900.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKCL,2026-03-22,1400.0,1428.0,1390.3,1427.0,1.93,10261.0,1900.0,1333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,2026-03-23,358.0,358.0,351.0,356.0,-0.56,48468.0,546.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,2026-03-22,368.3,368.3,350.0,358.0,-2.8,102849.0,546.0,310.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHL,2026-03-23,802.8,834.0,781.0,809.0,0.77,2414.0,1027.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHL,2026-03-22,809.8,842.0,795.0,818.0,1.01,9680.0,1027.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKJC,2026-03-23,550.0,552.0,540.0,542.0,-1.45,19998.0,635.0,475.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKJC,2026-03-22,536.1,550.0,536.1,542.1,1.12,58236.0,635.0,475.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBBL,2026-03-23,1405.0,1418.0,1380.5,1392.7,-0.88,3958.0,1690.0,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBBL,2026-03-22,1383.9,1411.0,1360.0,1395.0,0.8,14210.0,1782.0,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBL,2026-03-23,415.0,415.0,401.7,408.0,-1.69,104521.0,468.6,348.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBL,2026-03-22,405.0,418.0,405.0,412.0,1.73,195252.0,468.6,348.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,2026-03-23,1580.0,1581.0,1512.0,1533.0,-2.97,704.0,1900.0,1395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
