Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change
EBL,2026-03-01,673.0,675.0,668.0,673.9,0.13,39292.0,780.6,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-19,1170.1,1190.0,1170.1,1190.0,1.7,85.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-17,1170.0,1193.0,1170.0,1193.0,1.97,106.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-16,1130.1,1170.0,1130.1,1170.0,3.53,60.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-15,1136.0,1136.0,1136.0,1135.0,-0.09,25.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-12,1145.0,1145.0,1135.0,1141.0,-0.35,70.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-11,1165.0,1165.0,1165.0,1165.0,0.0,25.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD85,2026-03-03,1174.0,1174.0,1174.0,1174.0,0.0,25.0,1250.0,1102.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD86,2026-03-19,1127.0,1127.0,1092.0,1100.0,-2.4,125.0,1150.0,1010.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-19,1115.0,1130.0,1115.0,1125.0,0.9,280.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-17,1101.0,1119.0,1098.0,1098.0,-0.27,605.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-16,1115.0,1115.0,1097.1,1097.1,-1.61,720.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-15,1105.0,1105.0,1087.0,1102.7,-0.21,160.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-12,1096.0,1105.0,1096.0,1105.0,0.82,150.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-11,1099.0,1100.0,1085.0,1099.0,0.0,300.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-03,1098.1,1098.1,1098.1,1098.1,0.0,25.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLD91,2026-03-01,1082.1,1082.1,1082.0,1082.0,-0.01,50.0,1142.4,994.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLEB89,2026-03-19,1102.0,1102.0,1102.0,1102.0,0.0,50.0,1117.9,996.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLEB89,2026-03-16,1082.0,1103.6,1082.0,1103.6,2.0,217.0,1117.9,996.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLEB89,2026-03-15,1077.7,1077.7,1077.7,1077.7,0.0,25.0,1117.9,996.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLEB89,2026-03-11,1075.0,1075.0,1075.0,1075.0,0.0,25.0,1117.9,996.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLEB89,2026-03-03,1055.1,1055.1,1055.1,1055.1,0.0,25.0,1117.9,996.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBLEB89,2026-03-01,1060.1,1060.1,1060.1,1060.1,0.0,25.0,1117.9,996.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-19,604.1,626.0,604.1,623.0,3.13,54267.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-17,610.0,611.0,603.5,608.0,-0.33,11334.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-16,606.4,616.0,606.4,608.2,0.3,24480.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-15,615.0,619.9,609.8,613.0,-0.33,47546.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-12,607.0,619.0,595.0,612.0,0.82,20886.0,717.3,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-11,617.0,617.0,605.0,607.0,-1.62,30342.0,740.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-09,608.8,656.0,608.8,654.0,7.42,1640.0,740.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-03,583.0,596.9,581.1,596.9,2.38,14574.0,740.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDBL,2026-03-01,594.6,594.6,576.7,584.0,-1.78,5072.0,752.0,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-19,460.0,470.0,456.0,456.1,-0.85,122335.0,790.6,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-17,447.0,456.7,445.2,455.9,1.99,108417.0,794.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-16,445.0,453.0,438.5,447.0,0.45,120165.0,795.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-15,422.9,445.0,422.9,439.8,4.0,90584.0,815.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-12,436.8,436.8,429.0,431.5,-1.21,41232.0,815.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-11,444.7,444.7,428.0,429.0,-3.53,47279.0,835.7,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-09,427.3,436.0,427.3,436.0,2.04,90.0,856.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-03,412.0,420.0,408.0,419.0,1.7,29633.0,913.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EHPL,2026-03-01,406.0,412.9,402.0,412.0,1.48,18925.0,913.0,385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-19,920.2,967.0,920.2,959.7,4.29,3681.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-17,918.0,931.0,918.0,929.0,1.2,1710.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-16,926.2,936.0,926.2,935.0,0.95,1190.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-15,950.0,950.0,933.2,936.0,-1.47,575.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-12,946.0,973.0,946.0,950.0,0.42,1596.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-11,975.0,983.3,956.5,965.0,-1.03,1445.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-09,953.7,972.7,953.7,955.1,0.15,30.0,1289.8,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-03,922.0,935.0,912.9,935.0,1.41,870.0,1330.0,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENL,2026-03-01,900.0,918.0,900.0,906.5,0.72,708.0,1380.0,866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-19,817.0,842.0,817.0,842.0,3.06,72283.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-17,802.1,820.0,802.1,816.0,1.73,23977.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-16,825.0,830.0,810.1,815.0,-1.21,36468.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-15,825.0,837.9,820.5,823.0,-0.24,21381.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-12,812.1,837.4,812.1,830.0,2.2,21443.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-11,830.3,842.0,821.0,821.0,-1.12,30017.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-09,817.0,881.0,817.0,880.0,7.71,7785.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-03,795.0,809.0,795.0,801.0,0.75,8852.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMDBL,2026-03-01,789.1,799.5,789.0,795.0,0.75,8414.0,1038.8,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-19,1108.0,1108.0,1088.0,1108.0,0.0,7378.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-17,1092.0,1100.0,1082.0,1092.0,0.0,4237.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-16,1099.9,1099.9,1077.1,1092.0,-0.72,7486.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-15,1115.0,1115.0,1086.0,1090.0,-2.24,6539.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-12,1098.0,1098.0,1077.0,1094.0,-0.36,3184.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-11,1100.1,1110.0,1085.0,1094.9,-0.47,2769.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-09,1087.3,1131.1,1087.3,1131.1,4.03,183.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-03,1078.0,1078.0,1057.0,1066.0,-1.11,594.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOWAD,2026-03-01,1050.0,1062.0,1040.3,1057.0,0.67,2190.0,1324.4,1012.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-19,1081.7,1116.0,1081.7,1116.0,3.17,291.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-17,1103.5,1103.5,1103.5,1103.5,0.0,25.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-16,1081.7,1090.0,1081.7,1082.7,0.09,105.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-15,1080.0,1100.0,1080.0,1100.0,1.85,420.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-12,1090.0,1090.0,1090.0,1090.0,0.0,25.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-11,1069.0,1073.0,1069.0,1073.0,0.37,50.0,1135.0,1020.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBD85,2026-03-01,1068.7,1075.0,1068.7,1075.0,0.59,50.0,1135.0,1020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-19,420.0,437.0,420.0,434.0,3.33,114243.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-17,416.0,422.0,416.0,420.0,0.96,15380.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-16,423.0,430.0,416.1,420.0,-0.71,42285.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-15,426.0,426.0,420.0,423.0,-0.7,44709.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-12,413.2,424.0,413.2,420.5,1.77,28334.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-11,428.0,432.0,420.0,420.0,-1.87,42801.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-09,416.1,424.4,416.1,424.4,1.99,210.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-03,406.8,415.0,402.0,408.0,0.29,34297.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,2026-03-01,398.0,415.0,394.9,407.0,2.26,40113.0,498.0,367.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-19,1214.0,1214.0,1214.0,1214.0,0.0,25.0,1238.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-17,1190.0,1238.0,1190.0,1238.0,4.03,220.0,1238.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-16,1213.8,1213.8,1213.8,1213.8,0.0,200.0,1220.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-15,1190.0,1213.7,1189.0,1213.8,2.0,270.0,1220.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-11,1171.0,1171.0,1171.0,1171.0,0.0,100.0,1220.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBILD84/85,2026-03-03,1166.0,1166.0,1165.0,1165.0,-0.09,80.0,1220.0,1104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-19,237.0,251.0,237.0,249.0,5.06,413913.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-17,239.1,241.0,237.7,241.0,0.79,100120.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-16,244.3,244.3,238.4,239.0,-2.17,107705.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-15,245.0,249.0,243.6,244.3,-0.29,220578.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-12,244.4,248.0,236.0,244.3,-0.04,274074.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-11,250.0,250.0,239.5,239.7,-4.12,125179.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-09,235.6,250.0,235.6,250.0,6.11,2979.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-03,232.5,232.5,221.5,231.0,-0.65,118156.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,2026-03-01,231.2,231.2,224.5,228.0,-1.38,115599.0,278.9,210.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-19,9.3,9.42,9.3,9.4,1.08,7000.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-17,9.6,9.6,9.14,9.35,-2.6,1500.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-16,9.51,9.7,9.33,9.7,2.0,8350.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-15,9.21,9.65,9.21,9.51,3.26,9233.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-12,9.33,9.37,9.33,9.36,0.32,1050.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-11,9.19,9.55,9.19,9.52,3.59,2100.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-03,9.32,9.32,9.17,9.2,-1.29,2400.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIMESY2,2026-03-01,9.5,9.5,9.14,9.14,-3.79,2430.0,10.18,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-19,799.8,799.8,782.2,796.9,-0.36,10374.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-17,789.0,789.0,777.0,785.0,-0.51,1816.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-16,793.1,802.0,783.2,789.0,-0.52,8518.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-15,796.0,810.0,790.0,796.0,0.0,8783.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-12,800.0,810.0,790.1,804.0,0.5,9977.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-11,800.0,808.0,787.0,800.0,0.0,8397.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-09,792.3,792.3,792.3,792.3,0.0,10.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-03,772.8,776.8,760.0,776.8,0.52,5124.0,950.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,2026-03-01,755.2,768.9,727.1,762.0,0.9,4111.0,987.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-19,440.0,456.0,440.0,451.1,2.52,79979.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-17,440.0,445.0,435.1,440.1,0.02,24229.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-16,435.0,449.0,435.0,440.0,1.15,61569.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-15,440.0,445.5,439.1,441.0,0.23,25818.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-12,435.0,448.0,433.0,448.0,2.99,54297.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-11,440.0,448.7,435.5,439.9,-0.02,33608.0,579.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-09,434.0,460.4,434.0,460.4,6.08,894.0,591.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-03,411.7,426.0,411.7,425.5,3.35,14505.0,591.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCIL,2026-03-01,409.9,420.0,409.0,419.0,2.22,9075.0,613.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-19,684.0,685.0,662.0,682.0,-0.29,33851.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-17,660.0,680.0,660.0,671.0,1.67,14810.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-16,688.0,689.9,670.3,673.3,-2.14,12032.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-15,690.0,690.0,677.0,686.9,-0.45,29227.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-12,685.0,695.0,676.1,682.3,-0.39,25692.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-11,708.0,708.0,675.0,682.0,-3.67,32128.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-09,688.0,715.7,688.0,715.7,4.03,220.0,756.8,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-03,658.0,674.6,650.0,674.6,2.52,20087.0,780.0,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFCL,2026-03-01,629.0,670.0,611.3,658.0,4.61,38588.0,796.0,528.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-19,285.0,290.0,280.3,283.4,-0.56,835647.0,299.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-17,268.0,285.6,263.0,283.2,5.67,987533.0,311.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-16,266.6,274.5,265.0,267.9,0.49,271711.0,311.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-15,278.4,278.4,267.0,272.0,-2.3,489402.0,318.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-12,268.9,275.0,262.8,273.0,1.52,636517.0,318.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-11,261.1,268.0,252.0,264.0,1.11,649945.0,318.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-09,246.3,263.1,246.3,263.1,6.82,19879.0,318.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-03,238.0,245.0,237.2,241.5,1.47,206793.0,318.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHL,2026-03-01,238.0,239.5,231.4,238.0,0.0,73959.0,318.0,197.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-19,10.9,11.1,10.9,11.02,1.1,3800.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-17,11.1,11.1,10.88,11.1,0.0,51660.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-16,10.73,11.0,10.73,10.9,1.58,6820.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-15,10.8,10.9,10.8,10.9,0.93,3400.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-12,10.74,11.17,10.74,11.0,2.42,30700.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-11,10.67,10.94,10.67,10.77,0.94,12200.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-03,10.61,10.82,10.61,10.82,1.98,2050.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIBF1,2026-03-01,10.61,10.63,10.61,10.63,0.19,1100.0,11.68,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,2026-03-19,1156.0,1199.0,1156.0,1188.0,2.77,3192.0,1441.6,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,2026-03-17,1190.0,1190.0,1170.0,1174.4,-1.31,229.0,1441.6,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
